,payment_type,payment_type_id,payment_type_name
20416,1,20416,Credit card
20417,2,20417,Cash
20418,1,20418,Credit card
20419,2,20419,Cash
20420,2,20420,Cash
20421,1,20421,Credit card
20422,1,20422,Credit card
20423,1,20423,Credit card
20424,2,20424,Cash
20425,2,20425,Cash
20426,1,20426,Credit card
20427,2,20427,Cash
20428,1,20428,Credit card
20429,1,20429,Credit card
20430,2,20430,Cash
20431,1,20431,Credit card
20432,1,20432,Credit card
20433,1,20433,Credit card
20434,1,20434,Credit card
20435,1,20435,Credit card
20436,2,20436,Cash
20437,1,20437,Credit card
20438,2,20438,Cash
20439,1,20439,Credit card
20440,1,20440,Credit card
20441,1,20441,Credit card
20442,2,20442,Cash
20443,1,20443,Credit card
20444,1,20444,Credit card
20445,1,20445,Credit card
20446,2,20446,Cash
20447,1,20447,Credit card
20448,2,20448,Cash
20449,1,20449,Credit card
20450,1,20450,Credit card
20451,1,20451,Credit card
20452,1,20452,Credit card
20453,1,20453,Credit card
20454,1,20454,Credit card
20455,1,20455,Credit card
20456,2,20456,Cash
20457,1,20457,Credit card
20458,2,20458,Cash
20459,1,20459,Credit card
20460,1,20460,Credit card
20461,1,20461,Credit card
20462,1,20462,Credit card
20463,2,20463,Cash
20464,1,20464,Credit card
20465,1,20465,Credit card
20466,1,20466,Credit card
20467,1,20467,Credit card
20468,1,20468,Credit card
20469,2,20469,Cash
20470,1,20470,Credit card
20471,1,20471,Credit card
20472,1,20472,Credit card
20473,2,20473,Cash
20474,1,20474,Credit card
20475,1,20475,Credit card
20476,1,20476,Credit card
20477,1,20477,Credit card
20478,1,20478,Credit card
20479,1,20479,Credit card
20480,2,20480,Cash
20481,1,20481,Credit card
20482,2,20482,Cash
20483,1,20483,Credit card
20484,2,20484,Cash
20485,2,20485,Cash
20486,1,20486,Credit card
20487,2,20487,Cash
20488,1,20488,Credit card
20489,1,20489,Credit card
20490,1,20490,Credit card
20491,1,20491,Credit card
20492,1,20492,Credit card
20493,1,20493,Credit card
20494,1,20494,Credit card
20495,2,20495,Cash
20496,1,20496,Credit card
20497,1,20497,Credit card
20498,1,20498,Credit card
20499,1,20499,Credit card
20500,1,20500,Credit card
20501,1,20501,Credit card
20502,1,20502,Credit card
20503,2,20503,Cash
20504,1,20504,Credit card
20505,1,20505,Credit card
20506,1,20506,Credit card
20507,2,20507,Cash
20508,2,20508,Cash
20509,1,20509,Credit card
20510,1,20510,Credit card
20511,2,20511,Cash
20512,1,20512,Credit card
20513,1,20513,Credit card
20514,1,20514,Credit card
20515,1,20515,Credit card
20516,1,20516,Credit card
20517,1,20517,Credit card
20518,2,20518,Cash
20519,1,20519,Credit card
20520,1,20520,Credit card
20521,2,20521,Cash
20522,1,20522,Credit card
20523,1,20523,Credit card
20524,1,20524,Credit card
20525,1,20525,Credit card
20526,1,20526,Credit card
20527,2,20527,Cash
20528,1,20528,Credit card
20529,2,20529,Cash
20530,1,20530,Credit card
20531,1,20531,Credit card
20532,1,20532,Credit card
20533,1,20533,Credit card
20534,1,20534,Credit card
20535,1,20535,Credit card
20536,2,20536,Cash
20537,2,20537,Cash
20538,1,20538,Credit card
20539,1,20539,Credit card
20540,2,20540,Cash
20541,2,20541,Cash
20542,2,20542,Cash
20543,1,20543,Credit card
20544,1,20544,Credit card
20545,1,20545,Credit card
20546,1,20546,Credit card
20547,1,20547,Credit card
20548,2,20548,Cash
20549,1,20549,Credit card
20550,1,20550,Credit card
20551,2,20551,Cash
20552,1,20552,Credit card
20553,1,20553,Credit card
20554,1,20554,Credit card
20555,1,20555,Credit card
20556,1,20556,Credit card
20557,1,20557,Credit card
20558,1,20558,Credit card
20559,1,20559,Credit card
20560,1,20560,Credit card
20561,1,20561,Credit card
20562,1,20562,Credit card
20563,2,20563,Cash
20564,1,20564,Credit card
20565,1,20565,Credit card
20566,1,20566,Credit card
20567,2,20567,Cash
20568,1,20568,Credit card
20569,2,20569,Cash
20570,1,20570,Credit card
20571,1,20571,Credit card
20572,1,20572,Credit card
20573,1,20573,Credit card
20574,1,20574,Credit card
20575,1,20575,Credit card
20576,1,20576,Credit card
20577,1,20577,Credit card
20578,1,20578,Credit card
20579,1,20579,Credit card
20580,1,20580,Credit card
20581,1,20581,Credit card
20582,2,20582,Cash
20583,1,20583,Credit card
20584,1,20584,Credit card
20585,1,20585,Credit card
20586,2,20586,Cash
20587,1,20587,Credit card
20588,2,20588,Cash
20589,1,20589,Credit card
20590,1,20590,Credit card
20591,1,20591,Credit card
20592,1,20592,Credit card
20593,1,20593,Credit card
20594,1,20594,Credit card
20595,2,20595,Cash
20596,2,20596,Cash
20597,1,20597,Credit card
20598,2,20598,Cash
20599,2,20599,Cash
20600,2,20600,Cash
20601,1,20601,Credit card
20602,1,20602,Credit card
20603,1,20603,Credit card
20604,2,20604,Cash
20605,1,20605,Credit card
20606,1,20606,Credit card
20607,1,20607,Credit card
20608,1,20608,Credit card
20609,2,20609,Cash
20610,2,20610,Cash
20611,1,20611,Credit card
20612,1,20612,Credit card
20613,2,20613,Cash
20614,1,20614,Credit card
20615,2,20615,Cash
20616,2,20616,Cash
20617,2,20617,Cash
20618,2,20618,Cash
20619,1,20619,Credit card
20620,1,20620,Credit card
20621,1,20621,Credit card
20622,1,20622,Credit card
20623,2,20623,Cash
20624,1,20624,Credit card
20625,2,20625,Cash
20626,1,20626,Credit card
20627,1,20627,Credit card
20628,1,20628,Credit card
20629,1,20629,Credit card
20630,2,20630,Cash
20631,1,20631,Credit card
20632,1,20632,Credit card
20633,1,20633,Credit card
20634,1,20634,Credit card
20635,2,20635,Cash
20636,2,20636,Cash
20637,2,20637,Cash
20638,2,20638,Cash
20639,1,20639,Credit card
20640,1,20640,Credit card
20641,1,20641,Credit card
20642,2,20642,Cash
20643,2,20643,Cash
20644,2,20644,Cash
20645,1,20645,Credit card
20646,2,20646,Cash
20647,1,20647,Credit card
20648,2,20648,Cash
20649,1,20649,Credit card
20650,2,20650,Cash
20651,1,20651,Credit card
20652,2,20652,Cash
20653,1,20653,Credit card
20654,1,20654,Credit card
20655,1,20655,Credit card
20656,1,20656,Credit card
20657,1,20657,Credit card
20658,1,20658,Credit card
20659,1,20659,Credit card
20660,2,20660,Cash
20661,2,20661,Cash
20662,2,20662,Cash
20663,1,20663,Credit card
20664,1,20664,Credit card
20665,1,20665,Credit card
20666,2,20666,Cash
20667,1,20667,Credit card
20668,2,20668,Cash
20669,1,20669,Credit card
20670,2,20670,Cash
20671,1,20671,Credit card
20672,1,20672,Credit card
20673,1,20673,Credit card
20674,1,20674,Credit card
20675,2,20675,Cash
20676,1,20676,Credit card
20677,1,20677,Credit card
20678,1,20678,Credit card
20679,2,20679,Cash
20680,1,20680,Credit card
20681,1,20681,Credit card
20682,2,20682,Cash
20683,1,20683,Credit card
20684,2,20684,Cash
20685,1,20685,Credit card
20686,1,20686,Credit card
20687,1,20687,Credit card
20688,2,20688,Cash
20689,1,20689,Credit card
20690,1,20690,Credit card
20691,2,20691,Cash
20692,1,20692,Credit card
20693,1,20693,Credit card
20694,1,20694,Credit card
20695,2,20695,Cash
20696,2,20696,Cash
20697,2,20697,Cash
20698,2,20698,Cash
20699,2,20699,Cash
20700,1,20700,Credit card
20701,1,20701,Credit card
20702,1,20702,Credit card
20703,1,20703,Credit card
20704,1,20704,Credit card
20705,2,20705,Cash
20706,2,20706,Cash
20707,1,20707,Credit card
20708,2,20708,Cash
20709,1,20709,Credit card
20710,1,20710,Credit card
20711,2,20711,Cash
20712,1,20712,Credit card
20713,1,20713,Credit card
20714,1,20714,Credit card
20715,2,20715,Cash
20716,1,20716,Credit card
20717,1,20717,Credit card
20718,1,20718,Credit card
20719,2,20719,Cash
20720,2,20720,Cash
20721,1,20721,Credit card
20722,1,20722,Credit card
20723,1,20723,Credit card
20724,1,20724,Credit card
20725,1,20725,Credit card
20726,2,20726,Cash
20727,1,20727,Credit card
20728,1,20728,Credit card
20729,1,20729,Credit card
20730,2,20730,Cash
20731,2,20731,Cash
20732,2,20732,Cash
20733,2,20733,Cash
20734,2,20734,Cash
20735,1,20735,Credit card
20736,2,20736,Cash
20737,1,20737,Credit card
20738,1,20738,Credit card
20739,1,20739,Credit card
20740,2,20740,Cash
20741,1,20741,Credit card
20742,1,20742,Credit card
20743,1,20743,Credit card
20744,2,20744,Cash
20745,1,20745,Credit card
20746,1,20746,Credit card
20747,1,20747,Credit card
20748,1,20748,Credit card
20749,2,20749,Cash
20750,1,20750,Credit card
20751,1,20751,Credit card
20752,1,20752,Credit card
20753,2,20753,Cash
20754,1,20754,Credit card
20755,1,20755,Credit card
20756,2,20756,Cash
20757,1,20757,Credit card
20758,1,20758,Credit card
20759,1,20759,Credit card
20760,2,20760,Cash
20761,1,20761,Credit card
20762,1,20762,Credit card
20763,1,20763,Credit card
20764,1,20764,Credit card
20765,2,20765,Cash
20766,1,20766,Credit card
20767,1,20767,Credit card
20768,1,20768,Credit card
20769,2,20769,Cash
20770,2,20770,Cash
20771,2,20771,Cash
20772,1,20772,Credit card
20773,1,20773,Credit card
20774,1,20774,Credit card
20775,1,20775,Credit card
20776,1,20776,Credit card
20777,1,20777,Credit card
20778,1,20778,Credit card
20779,1,20779,Credit card
20780,1,20780,Credit card
20781,1,20781,Credit card
20782,1,20782,Credit card
20783,2,20783,Cash
20784,1,20784,Credit card
20785,1,20785,Credit card
20786,1,20786,Credit card
20787,1,20787,Credit card
20788,1,20788,Credit card
20789,2,20789,Cash
20790,1,20790,Credit card
20791,1,20791,Credit card
20792,2,20792,Cash
20793,1,20793,Credit card
20794,1,20794,Credit card
20795,1,20795,Credit card
20796,2,20796,Cash
20797,1,20797,Credit card
20798,1,20798,Credit card
20799,1,20799,Credit card
20800,2,20800,Cash
20801,2,20801,Cash
20802,1,20802,Credit card
20803,1,20803,Credit card
20804,1,20804,Credit card
20805,1,20805,Credit card
20806,1,20806,Credit card
20807,1,20807,Credit card
20808,2,20808,Cash
20809,2,20809,Cash
20810,2,20810,Cash
20811,1,20811,Credit card
20812,2,20812,Cash
20813,1,20813,Credit card
20814,1,20814,Credit card
20815,1,20815,Credit card
20816,1,20816,Credit card
20817,1,20817,Credit card
20818,2,20818,Cash
20819,2,20819,Cash
20820,2,20820,Cash
20821,2,20821,Cash
20822,1,20822,Credit card
20823,2,20823,Cash
20824,1,20824,Credit card
20825,1,20825,Credit card
20826,1,20826,Credit card
20827,1,20827,Credit card
20828,1,20828,Credit card
20829,2,20829,Cash
20830,1,20830,Credit card
20831,1,20831,Credit card
20832,1,20832,Credit card
20833,1,20833,Credit card
20834,1,20834,Credit card
20835,2,20835,Cash
20836,2,20836,Cash
20837,1,20837,Credit card
20838,1,20838,Credit card
20839,1,20839,Credit card
20840,1,20840,Credit card
20841,1,20841,Credit card
20842,1,20842,Credit card
20843,2,20843,Cash
20844,1,20844,Credit card
20845,1,20845,Credit card
20846,2,20846,Cash
20847,2,20847,Cash
20848,1,20848,Credit card
20849,1,20849,Credit card
20850,1,20850,Credit card
20851,1,20851,Credit card
20852,1,20852,Credit card
20853,1,20853,Credit card
20854,1,20854,Credit card
20855,2,20855,Cash
20856,1,20856,Credit card
20857,1,20857,Credit card
20858,2,20858,Cash
20859,1,20859,Credit card
20860,1,20860,Credit card
20861,2,20861,Cash
20862,1,20862,Credit card
20863,1,20863,Credit card
20864,1,20864,Credit card
20865,2,20865,Cash
20866,1,20866,Credit card
20867,1,20867,Credit card
20868,1,20868,Credit card
20869,1,20869,Credit card
20870,1,20870,Credit card
20871,1,20871,Credit card
20872,1,20872,Credit card
20873,1,20873,Credit card
20874,1,20874,Credit card
20875,1,20875,Credit card
20876,2,20876,Cash
20877,2,20877,Cash
20878,1,20878,Credit card
20879,2,20879,Cash
20880,1,20880,Credit card
20881,2,20881,Cash
20882,1,20882,Credit card
20883,2,20883,Cash
20884,2,20884,Cash
20885,1,20885,Credit card
20886,1,20886,Credit card
20887,1,20887,Credit card
20888,2,20888,Cash
20889,2,20889,Cash
20890,1,20890,Credit card
20891,2,20891,Cash
20892,2,20892,Cash
20893,1,20893,Credit card
20894,1,20894,Credit card
20895,2,20895,Cash
20896,1,20896,Credit card
20897,1,20897,Credit card
20898,1,20898,Credit card
20899,2,20899,Cash
20900,1,20900,Credit card
20901,1,20901,Credit card
20902,1,20902,Credit card
20903,1,20903,Credit card
20904,2,20904,Cash
20905,1,20905,Credit card
20906,1,20906,Credit card
20907,2,20907,Cash
20908,1,20908,Credit card
20909,1,20909,Credit card
20910,2,20910,Cash
20911,1,20911,Credit card
20912,2,20912,Cash
20913,1,20913,Credit card
20914,1,20914,Credit card
20915,1,20915,Credit card
20916,1,20916,Credit card
20917,1,20917,Credit card
20918,1,20918,Credit card
20919,1,20919,Credit card
20920,2,20920,Cash
20921,1,20921,Credit card
20922,1,20922,Credit card
20923,1,20923,Credit card
20924,1,20924,Credit card
20925,1,20925,Credit card
20926,1,20926,Credit card
20927,1,20927,Credit card
20928,1,20928,Credit card
20929,2,20929,Cash
20930,1,20930,Credit card
20931,1,20931,Credit card
20932,1,20932,Credit card
20933,1,20933,Credit card
20934,1,20934,Credit card
20935,1,20935,Credit card
20936,1,20936,Credit card
20937,1,20937,Credit card
20938,1,20938,Credit card
20939,1,20939,Credit card
20940,2,20940,Cash
20941,1,20941,Credit card
20942,1,20942,Credit card
20943,1,20943,Credit card
20944,1,20944,Credit card
20945,1,20945,Credit card
20946,2,20946,Cash
20947,1,20947,Credit card
20948,1,20948,Credit card
20949,1,20949,Credit card
20950,1,20950,Credit card
20951,1,20951,Credit card
20952,1,20952,Credit card
20953,2,20953,Cash
20954,1,20954,Credit card
20955,1,20955,Credit card
20956,1,20956,Credit card
20957,2,20957,Cash
20958,1,20958,Credit card
20959,1,20959,Credit card
20960,1,20960,Credit card
20961,1,20961,Credit card
20962,2,20962,Cash
20963,1,20963,Credit card
20964,2,20964,Cash
20965,2,20965,Cash
20966,2,20966,Cash
20967,1,20967,Credit card
20968,2,20968,Cash
20969,1,20969,Credit card
20970,2,20970,Cash
20971,1,20971,Credit card
20972,1,20972,Credit card
20973,1,20973,Credit card
20974,1,20974,Credit card
20975,1,20975,Credit card
20976,1,20976,Credit card
20977,1,20977,Credit card
20978,1,20978,Credit card
20979,1,20979,Credit card
20980,1,20980,Credit card
20981,1,20981,Credit card
20982,1,20982,Credit card
20983,1,20983,Credit card
20984,1,20984,Credit card
20985,1,20985,Credit card
20986,2,20986,Cash
20987,1,20987,Credit card
20988,1,20988,Credit card
20989,1,20989,Credit card
20990,1,20990,Credit card
20991,1,20991,Credit card
20992,2,20992,Cash
20993,1,20993,Credit card
20994,1,20994,Credit card
20995,1,20995,Credit card
20996,1,20996,Credit card
20997,1,20997,Credit card
20998,1,20998,Credit card
20999,2,20999,Cash
21000,1,21000,Credit card
21001,1,21001,Credit card
21002,1,21002,Credit card
21003,1,21003,Credit card
21004,1,21004,Credit card
21005,1,21005,Credit card
21006,1,21006,Credit card
21007,2,21007,Cash
21008,1,21008,Credit card
21009,1,21009,Credit card
21010,2,21010,Cash
21011,2,21011,Cash
21012,2,21012,Cash
21013,1,21013,Credit card
21014,1,21014,Credit card
21015,2,21015,Cash
21016,1,21016,Credit card
21017,1,21017,Credit card
21018,1,21018,Credit card
21019,2,21019,Cash
21020,1,21020,Credit card
21021,1,21021,Credit card
21022,1,21022,Credit card
21023,2,21023,Cash
21024,1,21024,Credit card
21025,1,21025,Credit card
21026,2,21026,Cash
21027,2,21027,Cash
21028,1,21028,Credit card
21029,1,21029,Credit card
21030,2,21030,Cash
21031,1,21031,Credit card
21032,1,21032,Credit card
21033,1,21033,Credit card
21034,1,21034,Credit card
21035,1,21035,Credit card
21036,1,21036,Credit card
21037,1,21037,Credit card
21038,2,21038,Cash
21039,2,21039,Cash
21040,1,21040,Credit card
21041,1,21041,Credit card
21042,1,21042,Credit card
21043,2,21043,Cash
21044,1,21044,Credit card
21045,2,21045,Cash
21046,1,21046,Credit card
21047,1,21047,Credit card
21048,1,21048,Credit card
21049,2,21049,Cash
21050,1,21050,Credit card
21051,2,21051,Cash
21052,2,21052,Cash
21053,2,21053,Cash
21054,1,21054,Credit card
21055,2,21055,Cash
21056,1,21056,Credit card
21057,1,21057,Credit card
21058,2,21058,Cash
21059,1,21059,Credit card
21060,1,21060,Credit card
21061,2,21061,Cash
21062,1,21062,Credit card
21063,1,21063,Credit card
21064,1,21064,Credit card
21065,1,21065,Credit card
21066,1,21066,Credit card
21067,1,21067,Credit card
21068,1,21068,Credit card
21069,1,21069,Credit card
21070,1,21070,Credit card
21071,1,21071,Credit card
21072,2,21072,Cash
21073,1,21073,Credit card
21074,1,21074,Credit card
21075,2,21075,Cash
21076,1,21076,Credit card
21077,1,21077,Credit card
21078,1,21078,Credit card
21079,1,21079,Credit card
21080,1,21080,Credit card
21081,1,21081,Credit card
21082,1,21082,Credit card
21083,2,21083,Cash
21084,1,21084,Credit card
21085,1,21085,Credit card
21086,1,21086,Credit card
21087,2,21087,Cash
21088,1,21088,Credit card
21089,1,21089,Credit card
21090,1,21090,Credit card
21091,1,21091,Credit card
21092,1,21092,Credit card
21093,1,21093,Credit card
21094,1,21094,Credit card
21095,1,21095,Credit card
21096,2,21096,Cash
21097,1,21097,Credit card
21098,1,21098,Credit card
21099,1,21099,Credit card
21100,1,21100,Credit card
21101,1,21101,Credit card
21102,1,21102,Credit card
21103,2,21103,Cash
21104,2,21104,Cash
21105,1,21105,Credit card
21106,1,21106,Credit card
21107,1,21107,Credit card
21108,2,21108,Cash
21109,1,21109,Credit card
21110,1,21110,Credit card
